customer_id,internet_service,phone,multiple,online_security,online_backup,device_protection,tech_support
N136593,None,0,1,1,1,1,1
N139131,Fiber Optic,1,0,0,0,0,1
N140958,Fiber Optic,1,0,0,1,1,0
N14233,Fiber Optic,1,1,1,1,1,1
N142854,Fiber Optic,1,1,1,0,1,0
N147187,DSL,1,0,1,1,1,0
N147701,None,1,0,1,0,0,0
N151673,Fiber Optic,1,0,1,0,0,1
N154513,Fiber Optic,1,0,0,0,1,1
N15974,Fiber Optic,1,1,0,0,0,0
N161747,Fiber Optic,1,0,0,1,0,0
N16219,Fiber Optic,0,1,0,0,1,1
N162822,DSL,1,1,0,0,0,0
N164335,DSL,1,0,0,0,0,0
N16660,DSL,1,1,1,0,1,0
N169945,Fiber Optic,1,1,1,0,0,0
N171241,DSL,1,0,0,1,0,1
N171571,Fiber Optic,1,0,1,1,0,0
N179727,DSL,1,0,0,0,1,0
N179804,None,1,0,0,1,0,1
N188089,Fiber Optic,1,1,0,1,0,0
N189653,Fiber Optic,1,0,0,0,0,0
N190581,None,1,0,0,0,0,1
N192563,DSL,1,1,1,0,0,0
N197300,Fiber Optic,0,0,0,0,0,1
N198289,DSL,1,0,0,1,0,1
N200102,Fiber Optic,1,0,0,1,1,0
N202401,DSL,1,0,1,1,1,1
N202881,None,1,1,0,1,1,0
N204246,Fiber Optic,1,1,0,0,1,0
N206516,None,0,1,1,1,1,1
N21122,Fiber Optic,1,1,0,0,1,0
N21173,DSL,1,1,0,0,1,1
N213769,Fiber Optic,1,1,1,0,0,0
N215533,DSL,0,0,0,1,0,0
N217934,None,1,0,0,0,1,1
N220947,DSL,1,0,1,1,1,0
N222050,None,1,1,1,1,1,0
N222901,DSL,1,0,1,0,0,0
N224205,DSL,1,1,0,1,1,0
N227355,Fiber Optic,1,0,1,0,1,1
N229523,DSL,1,0,0,0,1,0
N229807,None,1,0,0,1,0,0
N231414,None,1,1,0,1,0,1
N233282,None,1,0,1,1,0,0
N241441,Fiber Optic,1,0,1,1,1,1
N245383,DSL,1,0,0,0,1,0
N247032,Fiber Optic,1,1,1,0,0,1
N247196,DSL,0,1,0,1,0,0
N251690,None,1,1,0,0,0,1
N253276,Fiber Optic,1,0,0,0,1,0
N261701,DSL,1,0,1,1,1,1
N262165,Fiber Optic,1,0,1,1,0,1
N26220,DSL,1,1,1,1,1,1
N263562,Fiber Optic,1,0,0,0,0,1
N267712,Fiber Optic,1,0,0,1,1,0
N271219,Fiber Optic,1,1,0,0,0,0
N27354,Fiber Optic,1,0,1,1,1,0
N275150,Fiber Optic,1,1,1,0,0,0
N275888,DSL,1,1,1,1,0,0
N277250,DSL,1,0,1,0,1,1
N279711,DSL,1,0,1,1,1,1
N279918,None,1,1,1,0,1,1
N281048,DSL,0,0,1,0,1,0
N28335,Fiber Optic,1,0,0,0,1,0
N28336,DSL,1,0,0,0,1,1
N286764,Fiber Optic,1,0,0,1,0,1
N287930,Fiber Optic,1,0,1,0,1,1
N289327,Fiber Optic,0,1,0,0,1,1
N290240,DSL,0,0,0,0,1,1
N291590,Fiber Optic,1,1,1,0,1,0
N293608,DSL,1,1,1,0,1,1
N296260,DSL,1,0,0,1,1,0
N297112,Fiber Optic,1,1,0,1,1,0
N300915,DSL,1,1,0,1,1,0
N302415,DSL,1,0,0,0,0,0
N304752,Fiber Optic,1,1,0,1,1,0
N305927,DSL,1,0,1,0,0,0
N306950,None,1,1,0,0,0,1
N308609,None,1,0,0,0,1,1
N309726,Fiber Optic,1,1,1,0,0,0
N312898,DSL,0,1,0,0,1,1
N315696,None,1,1,0,0,0,0
N321214,DSL,1,0,1,1,0,0
N323793,DSL,1,0,0,1,0,0
N326688,Fiber Optic,1,0,0,0,1,1
N326868,Fiber Optic,1,1,0,0,1,1
N327641,DSL,1,1,0,0,0,0
N333825,None,1,0,0,0,0,0
N337798,None,1,1,0,0,1,0
N340220,DSL,1,1,0,1,0,0
N34620,None,1,0,0,1,1,0
N34730,Fiber Optic,0,1,0,0,0,1
N347475,DSL,1,0,1,0,1,0
N352428,Fiber Optic,1,0,0,0,1,0
N355645,DSL,1,1,0,0,1,0
N364835,DSL,1,0,1,0,0,0
N365113,DSL,1,0,0,1,0,0
N367856,DSL,1,1,0,1,0,0
N367887,None,1,0,0,1,1,0
N37182,Fiber Optic,1,0,0,0,0,1
N374641,Fiber Optic,1,0,1,1,0,1
N375820,DSL,1,1,1,1,0,1
N375994,DSL,0,0,1,0,0,0
N382796,DSL,1,0,0,1,1,0
N38323,DSL,1,0,1,0,0,1
N385296,Fiber Optic,1,1,0,0,0,0
N386981,Fiber Optic,1,0,1,1,0,1
N391380,Fiber Optic,1,0,0,1,0,1
N391936,None,1,0,0,0,0,0
N392260,Fiber Optic,1,1,1,1,0,1
N39235,None,1,0,0,1,1,1
N394404,None,1,0,0,0,1,1
N397043,Fiber Optic,1,0,1,1,1,1
N404737,Fiber Optic,1,0,0,0,0,0
N404807,None,1,1,1,0,1,0
N406535,None,1,1,1,0,1,0
N409898,Fiber Optic,1,1,0,0,0,0
N417817,Fiber Optic,1,0,1,1,1,1
N421546,Fiber Optic,1,0,1,0,1,1
N422027,DSL,1,0,0,0,1,0
N42375,Fiber Optic,1,1,0,1,0,0
N425438,Fiber Optic,1,1,0,0,0,1
N434328,None,1,0,1,0,0,0
N437010,DSL,1,0,0,0,0,0
N439567,DSL,1,0,1,0,0,1
N439683,Fiber Optic,1,1,1,0,1,0
N447597,Fiber Optic,1,0,0,0,0,1
N451468,Fiber Optic,1,0,0,1,0,1
N451528,DSL,1,0,1,0,1,0
N452057,None,1,1,0,0,0,0
N454763,Fiber Optic,1,0,1,0,1,0
N464571,DSL,0,1,0,1,1,1
N466112,Fiber Optic,1,0,1,1,1,1
N466491,DSL,1,1,1,1,0,0
N471149,Fiber Optic,1,1,0,0,1,0
N471252,DSL,1,0,0,0,1,1
N472279,DSL,1,1,0,1,1,0
N472963,None,1,1,1,1,0,0
N476269,DSL,1,0,0,0,0,0
N480736,DSL,1,1,0,1,0,1
N486975,Fiber Optic,1,0,1,1,0,1
N489314,DSL,0,0,0,0,1,0
N49031,Fiber Optic,1,1,0,1,1,1
N496180,Fiber Optic,1,1,0,1,0,1
N497781,None,1,1,1,0,1,0
N502032,Fiber Optic,1,1,1,0,0,1
N505155,DSL,1,1,1,0,1,0
N506492,Fiber Optic,1,1,0,0,0,0
N506511,Fiber Optic,1,0,1,1,1,0
N508508,None,1,0,1,1,1,0
N513478,Fiber Optic,1,0,0,1,0,0
N51485,Fiber Optic,1,0,0,1,0,1
N516025,Fiber Optic,1,0,1,1,1,0
N516432,Fiber Optic,1,1,1,0,0,1
N517426,None,1,1,1,0,1,0
N51963,Fiber Optic,1,1,0,1,0,0
N520045,Fiber Optic,1,1,1,1,0,0
N522883,DSL,1,1,1,0,0,1
N523061,Fiber Optic,1,1,0,1,1,1
N523135,Fiber Optic,1,1,0,0,0,0
N523308,DSL,1,1,0,1,0,0
N524138,Fiber Optic,1,1,0,0,1,0
N524531,Fiber Optic,1,1,0,0,1,0
N526606,DSL,1,0,1,1,0,0
N527948,None,1,1,0,1,1,0
N531201,Fiber Optic,1,0,1,1,0,0
N532538,Fiber Optic,1,1,0,0,0,0
N532929,Fiber Optic,0,0,1,1,0,1
N533892,Fiber Optic,1,0,1,0,1,0
N538607,Fiber Optic,1,0,0,0,1,0
N538825,DSL,1,0,0,1,1,0
N543253,DSL,1,1,0,1,0,0
N543862,Fiber Optic,1,0,0,0,0,0
N548388,Fiber Optic,1,1,1,0,1,1
N55092,None,1,0,0,0,0,1
N556313,DSL,1,0,0,1,0,0
N558038,Fiber Optic,1,1,0,0,0,0
N559916,DSL,1,0,0,1,1,0
N562498,DSL,1,0,0,1,1,1
N563417,Fiber Optic,1,1,0,1,1,0
N565761,None,1,0,0,1,1,0
N566444,None,1,1,1,1,0,0
N572936,None,1,0,0,0,0,1
N573611,None,1,0,0,1,0,0
N573961,None,1,0,1,1,0,0
N574445,DSL,1,0,1,1,0,1
N575239,Fiber Optic,1,0,1,1,0,0
N580342,DSL,0,0,0,0,0,0
N580999,DSL,1,1,0,0,1,0
N582710,Fiber Optic,1,0,0,1,1,1
N582962,DSL,1,0,0,0,0,0
N584184,DSL,0,1,0,0,0,0
N59942,Fiber Optic,1,1,1,0,1,0
N600579,DSL,1,0,0,0,0,1
N601524,Fiber Optic,1,0,0,1,1,0
N602492,DSL,1,0,0,0,1,0
N603536,Fiber Optic,1,1,0,1,0,0
N620346,DSL,0,1,0,0,1,0
N621695,None,0,1,0,1,1,1
N627924,DSL,1,1,0,0,1,0
N634323,Fiber Optic,1,0,1,0,0,1
N634882,DSL,1,0,0,0,0,0
N646505,Fiber Optic,1,1,1,1,1,0
N64740,Fiber Optic,1,0,0,0,1,0
N654093,None,1,1,0,0,0,0
N655882,None,1,0,0,0,0,1
N660411,Fiber Optic,1,1,1,1,0,1
N663585,Fiber Optic,1,1,1,0,0,0
N663753,DSL,1,0,1,1,1,1
N681983,DSL,1,0,0,1,0,0
N682283,DSL,0,0,0,0,0,1
N683208,Fiber Optic,1,0,0,0,0,1
N685548,None,1,1,1,1,0,0
N686007,DSL,0,0,0,0,1,1
N694912,DSL,1,1,1,0,0,1
N695754,Fiber Optic,1,1,0,0,1,0
N699045,None,1,0,0,0,0,0
N699331,None,1,0,0,0,0,0
N700604,DSL,1,1,0,0,0,0
N704991,DSL,1,0,1,1,0,0
N709080,Fiber Optic,1,0,1,0,1,0
N709490,Fiber Optic,1,0,0,1,0,1
N712814,None,1,1,1,0,1,1
N713843,Fiber Optic,1,1,0,0,0,0
N715806,Fiber Optic,1,1,0,0,1,0
N717461,Fiber Optic,1,0,0,1,1,1
N720342,None,1,1,0,1,1,0
N724112,Fiber Optic,1,1,1,0,0,0
N725824,Fiber Optic,1,1,1,0,0,0
N72593,Fiber Optic,1,0,0,0,0,1
N727282,DSL,1,0,0,1,1,0
N729642,DSL,1,0,0,1,0,0
N729901,DSL,1,1,0,1,0,0
N731402,DSL,1,1,1,1,1,0
N735618,Fiber Optic,1,0,0,1,0,0
N73923,None,1,1,0,1,0,1
N739983,Fiber Optic,1,0,0,1,0,0
N740549,None,1,1,0,1,1,1
N744979,Fiber Optic,1,1,1,0,1,0
N754270,Fiber Optic,1,1,1,1,1,1
N756117,None,0,1,0,0,1,0
N761090,DSL,1,1,1,1,0,1
N761562,DSL,1,0,0,0,1,0
N762092,Fiber Optic,1,1,0,0,1,1
N762754,Fiber Optic,1,0,0,1,1,1
N764043,Fiber Optic,0,0,0,0,1,1
N76486,Fiber Optic,1,1,0,1,1,0
N765545,DSL,1,1,0,1,1,1
N767421,DSL,1,1,1,0,0,1
N769210,Fiber Optic,1,1,0,0,1,1
N772001,Fiber Optic,1,0,0,0,0,0
N773734,DSL,1,0,0,0,0,0
N774071,Fiber Optic,1,0,0,1,0,1
N778124,Fiber Optic,1,1,0,1,1,1
N780122,Fiber Optic,1,0,1,0,1,1
N782316,None,1,1,0,0,0,1
N784268,Fiber Optic,1,0,0,0,1,0
N78759,None,1,0,0,1,0,0
N788310,DSL,1,0,0,0,1,0
N790632,None,1,1,0,1,1,1
N793554,Fiber Optic,1,0,0,0,0,1
N794031,Fiber Optic,1,1,1,1,1,0
N795132,Fiber Optic,1,1,0,1,0,1
N796511,None,1,0,0,0,0,0
N798242,Fiber Optic,1,0,0,0,0,0
N800767,Fiber Optic,1,1,1,0,1,0
N804575,Fiber Optic,1,1,1,0,1,0
N805051,Fiber Optic,0,1,0,0,1,0
N809088,Fiber Optic,1,1,0,0,0,1
N810011,DSL,1,1,1,0,0,0
N811620,Fiber Optic,1,1,0,0,1,0
N813159,Fiber Optic,0,1,1,1,1,0
N815042,DSL,1,1,1,0,1,1
N816335,None,1,1,0,1,0,1
N818917,Fiber Optic,1,1,1,0,1,1
N819135,DSL,1,0,1,1,0,0
N822972,None,1,1,0,0,1,1
N823455,Fiber Optic,1,0,0,1,0,0
N826897,Fiber Optic,1,1,1,0,0,1
N82795,DSL,1,1,0,0,0,0
N842500,DSL,1,1,0,0,1,0
N843105,Fiber Optic,0,1,0,0,0,0
N843223,Fiber Optic,1,1,1,0,1,0
N845461,None,1,0,0,0,0,0
N845609,Fiber Optic,1,0,0,1,1,0
N851131,DSL,1,0,0,1,1,0
N851276,DSL,1,0,0,0,0,0
N853478,DSL,1,1,0,0,0,0
N85718,DSL,1,1,0,0,0,1
N858050,Fiber Optic,1,1,0,0,0,1
N860253,DSL,1,1,1,0,0,1
N861670,Fiber Optic,1,0,0,1,0,0
N863236,DSL,1,0,0,1,1,1
N863885,Fiber Optic,1,1,0,0,0,0
N864022,Fiber Optic,1,0,1,1,0,0
N864363,DSL,1,1,1,0,0,0
N865646,Fiber Optic,0,1,0,0,1,0
N870407,None,1,0,0,1,1,0
N870975,Fiber Optic,1,0,1,0,1,1
N871301,DSL,1,0,0,0,1,0
N871548,None,1,1,1,0,1,1
N873894,Fiber Optic,1,0,1,0,1,0
N874492,DSL,0,0,1,0,0,1
N877371,None,1,0,0,0,0,0
N883325,None,1,1,0,0,1,0
N883420,Fiber Optic,1,0,1,0,0,0
N884662,None,1,1,1,1,0,1
N885138,Fiber Optic,1,0,0,1,1,0
N885732,DSL,1,1,0,1,1,0
N886555,Fiber Optic,1,0,1,1,0,1
N887070,None,1,1,0,0,1,0
N892048,DSL,1,1,1,0,1,1
N893933,Fiber Optic,1,1,1,1,0,1
N894031,DSL,1,1,0,0,0,1
N894789,None,1,1,0,0,0,1
N90031,None,1,1,0,1,0,0
N900369,DSL,1,0,1,0,0,0
N901954,None,1,1,0,1,0,1
N903942,Fiber Optic,1,0,0,1,0,1
N914081,None,1,1,0,0,0,1
N915028,None,1,0,0,1,1,0
N919727,Fiber Optic,1,1,1,0,0,1
N924475,None,1,1,1,0,0,0
N925899,None,1,0,0,1,0,0
N927054,DSL,0,0,0,1,1,1
N93074,Fiber Optic,0,1,0,1,0,1
N931384,Fiber Optic,1,1,0,0,1,0
N93461,Fiber Optic,1,1,1,1,1,0
N940846,Fiber Optic,1,0,1,0,1,1
N945334,Fiber Optic,1,1,0,1,0,0
N948139,Fiber Optic,1,0,0,0,0,1
N950747,DSL,1,0,0,0,0,0
N953071,Fiber Optic,0,1,0,1,0,1
N954346,DSL,0,0,0,0,1,1
N954926,None,1,0,0,0,1,0
N955095,None,1,0,0,0,0,1
N956188,DSL,1,1,0,1,1,0
N958016,Fiber Optic,1,0,0,0,1,0
N960316,None,1,1,1,1,1,0
N960360,DSL,1,0,1,0,1,1
N966024,DSL,1,0,0,1,0,0
N969918,DSL,1,0,0,0,0,1
N970700,None,1,0,0,0,1,0
N974061,None,1,0,1,1,1,0
N975397,Fiber Optic,1,0,0,1,1,1
N976772,Fiber Optic,1,1,1,0,0,0
N979670,None,1,1,1,0,1,0
N995093,Fiber Optic,1,1,0,0,1,0
O02351,Fiber Optic,1,0,1,1,0,0
O03884,Fiber Optic,1,1,1,0,0,1
O04397,DSL,1,0,0,0,0,1
O06174,None,0,1,1,1,1,0
O08300,DSL,1,1,0,0,1,0
O101585,None,1,1,1,0,1,1
O111039,DSL,1,0,0,0,0,0
O112473,Fiber Optic,1,0,0,0,0,0
O122056,DSL,0,1,0,0,1,1
O128322,DSL,1,1,0,0,0,1
O12840,Fiber Optic,1,0,1,1,1,1
O134369,DSL,1,0,0,0,0,1
O139361,None,1,1,1,0,0,0
O140921,DSL,1,0,0,1,0,0
O142235,None,1,1,0,0,0,0
O144814,None,1,1,1,0,0,0
O147731,Fiber Optic,0,0,0,1,0,0
O148559,None,1,0,0,0,0,0
O150988,None,1,1,0,1,0,0
O154545,DSL,1,0,0,1,1,1
O156880,None,1,1,0,1,0,0
O156883,Fiber Optic,1,1,1,0,1,1
O159725,Fiber Optic,1,0,0,1,1,0
O160849,Fiber Optic,1,1,1,1,0,1
O162736,Fiber Optic,0,0,0,0,1,0
O16400,DSL,0,0,0,0,0,0
O166280,Fiber Optic,1,1,0,0,1,1
O167724,None,1,1,0,0,1,1
O16957,DSL,1,0,1,0,1,0
O17401,Fiber Optic,1,1,0,1,1,0
O177521,DSL,1,0,0,0,0,0
O178098,None,1,1,0,0,0,0
O179523,Fiber Optic,1,1,0,0,1,1
O180602,None,1,0,0,0,0,1
O181132,Fiber Optic,0,1,1,0,0,1
O181876,None,0,0,0,1,1,0
O18218,Fiber Optic,1,0,0,1,0,1
O186082,None,1,0,1,1,0,1
O186325,DSL,1,1,0,0,0,0
O186531,Fiber Optic,1,0,0,0,0,0
O187454,DSL,1,0,1,1,1,1
O189297,Fiber Optic,1,0,1,0,1,0
O194821,DSL,0,0,1,0,1,0
O19563,Fiber Optic,1,1,0,1,0,0
O199225,DSL,1,1,1,1,0,0
O206702,Fiber Optic,1,1,1,0,0,0
O207058,None,1,0,0,1,0,0
O208180,Fiber Optic,1,1,1,0,0,1
O209544,DSL,1,0,1,1,1,1
O211985,DSL,0,0,0,0,0,1
O212620,Fiber Optic,1,1,0,0,0,0
O214486,None,1,0,0,0,0,1
O216852,Fiber Optic,1,0,1,1,0,1
O220358,None,1,1,1,1,1,0
O221751,Fiber Optic,1,0,0,0,1,0
O222608,None,1,1,0,0,0,1
O224103,DSL,1,1,0,0,0,1
O226386,DSL,1,1,1,0,0,0
O230131,DSL,1,1,0,0,1,1
O230445,Fiber Optic,1,0,0,0,0,0
O235183,DSL,0,1,0,0,0,1
O236581,DSL,1,1,0,1,0,0
O241610,DSL,1,0,1,1,1,1
O246994,None,1,0,0,1,1,0
O249806,DSL,1,0,1,1,0,0
O251865,DSL,1,1,1,1,1,0
O256047,DSL,1,1,0,1,0,1
O257034,DSL,1,1,0,0,1,0
O260952,Fiber Optic,1,0,1,0,1,1
O261091,None,1,1,0,0,0,0
O261679,DSL,0,1,1,1,0,0
O263182,DSL,1,0,1,1,1,0
O264379,Fiber Optic,1,0,0,0,0,1
O265706,DSL,1,0,0,0,1,1
O265761,Fiber Optic,1,1,0,0,1,0
O267434,DSL,1,0,0,1,0,0
O269834,None,1,0,0,0,0,0
O270789,Fiber Optic,1,1,0,1,0,1
O274996,DSL,1,1,0,1,0,1
O279490,None,1,0,1,1,1,0
O284332,Fiber Optic,1,0,1,1,0,0
O285068,DSL,1,0,1,1,0,0
O287174,Fiber Optic,1,0,0,1,0,0
O288038,None,1,1,0,0,1,0
O292800,Fiber Optic,1,1,0,1,0,1
O298138,Fiber Optic,1,0,0,1,0,1
O299863,Fiber Optic,1,0,1,1,0,1
O302793,None,0,0,0,1,0,1
O307232,Fiber Optic,1,1,1,1,1,0
O316327,DSL,1,0,0,1,1,0
O317698,None,1,1,0,0,1,0
O320177,DSL,1,0,1,0,0,1
O321745,DSL,1,1,1,1,1,0
O326088,DSL,1,0,1,1,1,0
O329801,None,1,0,0,1,0,0
O341537,DSL,1,0,0,0,0,0
O342390,Fiber Optic,1,1,0,1,0,1
O344933,None,1,1,0,0,1,1
O346280,DSL,1,0,0,0,0,1
O347208,Fiber Optic,1,1,1,0,0,0
O347979,None,1,0,0,0,1,0
O354747,DSL,1,0,0,0,0,0
O35903,Fiber Optic,1,0,1,0,0,0
O361295,Fiber Optic,1,0,1,1,0,1
O362996,Fiber Optic,1,1,0,0,0,1
O366561,Fiber Optic,1,0,1,0,0,0
O373883,DSL,1,0,1,1,0,0
O376769,Fiber Optic,1,0,0,0,0,0
O383133,DSL,1,0,0,0,0,0
O383684,DSL,1,0,0,0,1,0
O385010,Fiber Optic,1,0,0,0,1,1
O385646,DSL,0,0,1,0,1,0
O386511,Fiber Optic,1,0,0,1,0,0
O391114,None,1,0,0,1,0,0
O392580,DSL,1,0,1,1,0,0
O392781,DSL,1,0,0,0,0,0
O398465,DSL,1,1,0,1,1,1
O402306,DSL,1,1,1,0,0,0
O403114,DSL,1,1,1,0,0,0
O403373,Fiber Optic,1,0,0,0,1,1
O404871,Fiber Optic,1,1,0,0,1,1
O406255,DSL,1,1,1,0,0,0
O408818,Fiber Optic,1,1,1,1,1,0
O409629,Fiber Optic,1,1,1,1,1,1
O40995,DSL,1,1,0,1,1,1
O410610,Fiber Optic,1,0,1,1,1,0
O412041,Fiber Optic,1,1,0,0,0,1
O412044,Fiber Optic,0,0,0,1,0,0
O412588,None,1,0,0,0,1,0
O416626,DSL,1,1,0,0,0,1
O417843,DSL,1,0,1,0,0,0
O42043,DSL,1,0,1,0,1,0
O426543,DSL,1,0,0,0,1,0
O431640,Fiber Optic,1,1,0,1,1,1
O435835,Fiber Optic,1,1,0,0,0,0
O438463,DSL,1,1,0,1,0,1
O440485,Fiber Optic,1,0,0,1,1,1
O444447,DSL,1,1,0,1,1,1
O444965,Fiber Optic,1,1,0,0,0,1
O454686,None,1,0,1,0,1,0
O45494,Fiber Optic,1,0,0,0,1,0
O456467,Fiber Optic,1,1,0,1,0,0
O463102,Fiber Optic,1,1,1,1,0,0
O463456,Fiber Optic,1,1,1,1,1,0
O464915,Fiber Optic,1,0,0,0,1,1
O464940,Fiber Optic,1,0,0,1,0,1
O465631,None,1,0,0,0,1,0
O466793,None,1,0,0,1,0,0
O466894,Fiber Optic,1,1,1,0,0,0
O467624,DSL,1,0,0,0,0,0
O472020,None,1,1,0,1,1,1
O47416,Fiber Optic,1,0,1,0,0,0
O474361,DSL,0,0,0,0,0,0
O479736,Fiber Optic,1,1,1,1,1,0
O489073,None,1,0,0,1,0,1
O492751,None,1,1,0,1,0,0
O495486,DSL,1,0,0,0,0,0
O499021,Fiber Optic,1,0,0,1,1,0
O505123,DSL,1,1,1,0,1,0
O506037,Fiber Optic,1,0,0,1,0,0
O507534,DSL,1,0,1,1,1,0
O508292,Fiber Optic,1,0,0,0,0,0
O511762,DSL,1,1,0,0,1,0
O517481,DSL,1,0,0,1,1,0
O521013,Fiber Optic,1,0,0,0,1,0
O525545,DSL,1,0,0,0,0,0
O529706,DSL,1,1,0,0,0,0
O53194,Fiber Optic,1,0,1,0,0,0
O532727,Fiber Optic,1,0,0,0,0,0
O534672,DSL,1,1,0,0,0,1
O535543,None,1,0,0,1,0,0
O536253,Fiber Optic,1,0,0,0,0,0
O542962,Fiber Optic,1,0,0,0,0,0
O543653,DSL,1,0,0,0,1,0
O546867,Fiber Optic,1,1,0,0,0,0
O546888,Fiber Optic,1,1,0,0,0,0
O549028,Fiber Optic,1,1,0,0,1,0
O551817,DSL,1,0,1,0,1,1
O554244,Fiber Optic,1,0,0,1,0,1
O554282,DSL,1,0,0,0,0,0
O555493,DSL,1,1,0,1,1,1
O560903,DSL,1,1,0,0,1,0
O566378,Fiber Optic,0,0,0,0,1,0
O569612,None,1,1,0,1,0,0
O570146,DSL,1,0,1,1,1,1
O574163,DSL,1,0,0,1,1,0
O574674,Fiber Optic,1,1,1,0,0,1
O575002,Fiber Optic,0,0,1,0,0,0
O575007,Fiber Optic,1,1,1,1,1,0
O583603,DSL,1,1,0,0,1,0
O585815,DSL,1,0,0,0,0,1
O587608,DSL,1,1,0,1,1,1
O594216,Fiber Optic,1,0,0,0,1,1
O595578,Fiber Optic,1,0,0,0,1,0
O597847,Fiber Optic,1,0,0,0,1,0
O599935,Fiber Optic,1,1,0,1,1,0
O602088,DSL,1,0,0,1,0,1
O608143,Fiber Optic,1,1,1,1,0,0
O608606,Fiber Optic,1,0,0,0,1,0
O608853,None,1,0,0,1,1,0
O61652,Fiber Optic,0,1,0,0,1,1
O619350,None,1,0,1,1,0,0
O625994,DSL,1,0,0,1,1,0
O629517,DSL,1,1,0,0,1,0
O632318,DSL,1,0,0,1,0,0
O636437,Fiber Optic,1,0,1,0,1,1
O647062,DSL,1,0,0,0,0,0
O649096,DSL,1,0,0,1,0,1
O651128,Fiber Optic,1,0,0,1,1,0
O652445,DSL,1,1,0,0,0,0
O65325,DSL,1,1,1,0,1,0
O654560,Fiber Optic,1,0,0,0,1,1
O656797,None,1,1,0,1,0,0
O66480,DSL,1,0,1,1,1,1
O667890,DSL,1,1,1,1,0,0
O674680,None,1,0,0,0,1,0
O683824,Fiber Optic,0,1,0,1,1,0
O683991,DSL,1,0,1,1,0,1
O686657,Fiber Optic,1,1,0,1,0,1
O691193,DSL,1,1,1,0,0,0
O697874,None,1,0,1,1,0,0
O698848,Fiber Optic,1,0,0,0,0,0
O707075,Fiber Optic,1,1,0,1,1,1
O70821,DSL,1,0,0,1,0,1
O708479,Fiber Optic,1,1,0,0,0,0
O70963,Fiber Optic,1,0,1,0,0,1
O711143,None,1,0,0,1,0,1
O716781,DSL,1,1,0,1,0,1
O717824,Fiber Optic,1,1,1,0,0,0
O720597,DSL,1,0,0,0,1,0
O721672,DSL,1,1,0,1,0,0
O735785,DSL,1,0,1,0,0,1
O739489,DSL,1,1,1,0,1,0
O744533,Fiber Optic,1,0,0,1,0,1
O753379,DSL,1,1,1,1,1,0
O756593,None,1,1,0,0,0,1
O758268,DSL,1,0,0,0,0,1
O760284,DSL,1,0,0,0,0,0
O760396,Fiber Optic,1,0,1,0,0,0
O763178,DSL,1,1,0,0,1,0
O763342,DSL,1,0,1,0,0,0
O764702,Fiber Optic,0,1,0,0,1,1
O769028,None,1,1,1,1,1,0
O76955,Fiber Optic,1,0,0,0,1,0
O773213,DSL,1,0,1,1,0,0
O774002,DSL,1,0,0,1,0,1
O779572,DSL,0,0,0,1,1,0
O785754,DSL,1,0,0,1,0,1
O790940,None,1,0,0,1,0,0
O791333,None,1,1,1,0,1,1
O791833,DSL,1,1,0,1,0,0
O793984,Fiber Optic,1,1,1,1,1,0
O79953,DSL,1,0,1,0,1,0
O804356,Fiber Optic,1,0,0,0,0,0
O808338,Fiber Optic,1,0,1,0,0,1
O810951,DSL,1,1,0,1,1,0
O816378,Fiber Optic,1,0,0,0,0,1
O816845,DSL,1,0,0,0,0,0
O818301,DSL,1,1,0,0,0,0
O81996,Fiber Optic,0,0,1,0,0,0
O821312,Fiber Optic,1,1,0,0,1,1
O821612,Fiber Optic,1,1,0,1,0,0
O82369,None,1,1,0,1,1,1
O825386,None,1,0,0,1,1,0
O831879,Fiber Optic,1,1,0,0,0,0
O834546,None,1,0,1,1,0,1
O836447,Fiber Optic,1,0,1,1,1,1
O839517,DSL,1,1,0,0,0,1
O841175,Fiber Optic,0,1,1,0,1,1
O841847,DSL,1,0,0,1,0,0
O843903,DSL,1,1,0,1,0,0
O844706,None,1,0,1,0,1,0
O845020,None,1,0,0,0,1,0
O845822,DSL,1,1,1,0,0,1
O84683,None,1,1,0,0,1,0
O847856,Fiber Optic,1,1,1,0,0,0
O848423,Fiber Optic,1,1,1,1,1,0
O851847,DSL,1,0,0,0,0,0
O852035,None,1,1,0,0,0,0
O852145,DSL,1,1,0,0,1,1
O852356,Fiber Optic,1,1,0,0,0,1
O860612,DSL,1,0,1,1,0,0
O86137,Fiber Optic,1,0,0,1,1,0
O86238,None,0,0,0,0,0,1
O864643,DSL,1,1,0,1,0,1
O865208,None,1,1,0,0,1,1
O866592,DSL,1,0,1,1,1,0
O876544,DSL,1,0,0,1,0,1
O877070,Fiber Optic,1,0,0,0,1,1
O877559,Fiber Optic,1,1,0,0,0,0
O878720,Fiber Optic,1,0,1,1,1,0
O880598,DSL,0,1,0,0,0,1
O881167,Fiber Optic,1,0,0,0,0,1
O881990,DSL,1,0,0,1,0,0
O884860,Fiber Optic,1,1,0,0,0,0
O886055,None,1,1,1,0,0,1
O886488,Fiber Optic,1,0,1,0,0,0
O888437,Fiber Optic,0,1,1,1,1,0
O889869,DSL,1,0,0,0,0,0
O890607,DSL,1,1,0,0,1,0
O894158,DSL,1,1,0,0,0,0
O895899,None,1,0,0,1,0,0
O897232,DSL,1,1,0,0,0,0
O900811,DSL,1,1,0,0,0,0
O903499,DSL,1,0,1,0,0,0
O903764,DSL,1,1,0,1,0,1
